"student_id","surname","name","stipend","kurs","city","birthday","univ_id"
3554,Некрасов,Станислав,160,3,Агинское,1984-09-25,53
3555,Дмитриева,Ульяна,80,3,Ишим,1982-02-26,60
3556,Дмитриева,Ульяна,460,4,Кузнецк,1981-11-05,77
3557,Полынцов,Вадим,280,1,Сокол,1987-03-04,87
3558,Антонова,Ирина,430,4,Гдов,1980-03-06,87
3559,Полынцов,Вадим,330,1,Холмск,1989-02-27,6
3560,Баразгова,Екатерина,180,1,Горбатов,1987-08-16,10
3561,Беленова,Татьяна,130,2,Змеиногорск,1988-04-30,74
3562,Мухопадов,Алексей,210,1,Югорск,1989-12-20,92
3563,Ледебев,Сергей,230,1,Нефтеюганск,1981-10-21,72
3564,Борзенков,Максим,210,2,Артем,1987-03-22,93
3565,Борисов,Евгений,140,1,Избербаш,1988-11-10,91
3566,Шебанов,Александр,450,3,Пудож,1988-03-25,8
3567,Вяткина,Юлия,480,4,Катайск,1985-07-14,15
3568,Стеценко,Андрей,240,3,Рудногорск,1980-01-10,47
3569,Иванченко,Андрей,420,2,Ачинск,1983-09-07,5
3570,Кораблин,Михаил,80,4,Свободный,1986-12-19,86
3571,Карайчев,Александр,260,4,Мегет,1985-01-13,83
3572,Трущинский,Алексей,380,1,Белоусово,1980-02-25,33
3573,Кряквин,Сергей,120,1,Пласт,1984-07-25,46
3574,Гребенец,Александр,320,4,Верхо-Пуя,1988-04-08,19
3575,Махоркина,Наталия,250,4,Дзержинский,1984-07-25,43
3576,Нестеренко,Алексей,320,1,Болохово,1985-02-17,80
3577,Звягин,Иван,80,2,Бикин,1987-11-01,1
3578,Глебов,Александр,380,4,Тегро-Озеро,1984-10-04,91
3579,Бобрешов,Илья,190,2,Новосиль,1989-05-18,90
3580,Полухина,Татьяна,400,1,Исилькуль,1989-11-21,47
3581,Образцов,Александр,200,4,Чистополь,1988-09-16,47
3582,Родионов,Станислав,550,4,Павловское,1983-01-02,45
3583,Крахмалев,Дмитрий,130,4,Краснослободск,1982-06-16,84
3584,Лынов,Павел,140,3,Зеленогорск,1987-02-24,71
3585,Рябенко,Александр,500,3,Новинки,1987-09-06,43
3586,Сергеева,Евгения,500,1,Лесосибирск,1987-06-03,42
3587,Рязанов,Сергей,440,1,Среднеуральск,1983-03-04,66
3588,Барсуков,Виталий,140,3,Троицк,1987-11-02,63
3589,Бражников,Александр,360,4,Видим,1986-12-19,87
3590,Ситникова,Елена,510,3,Орск,1984-05-20,33
3591,Солодова,Ирина,540,3,Троицк,1987-04-02,39
3592,Гребенюк,Антон,280,1,Нижнекамск,1987-08-14,15
3593,Тужикова,Марина,70,2,Вышний Волочек,1987-06-21,3
3594,Казаков,Евгений,380,4,Называевск,1988-11-22,90
3595,Митрофанов,Сергей,290,2,Апшеронск,1989-08-23,44
3596,Фомина,Инна,190,3,Оленегорск,1988-02-05,34
3597,Никитин,Станислав,460,2,Кулой,1989-03-29,13
3598,Храпов,Сергей,330,2,Боровск,1988-09-30,59
3599,Пырочкин,Александр,60,4,Яранск,1984-07-13,29
3600,Великородный,Алексей,240,1,Пермь,1983-11-03,30
3601,Савельев,Константин,130,1,Красногорск,1980-11-19,7
3602,Юрьева,Надежда,440,1,Мичуринск,1983-06-04,26
3603,Скоробогатов,Сергей,290,4,Талдом,1989-03-24,19
3604,Тестов,Дмитрий,320,1,Акбулак,1988-09-26,16
3605,Тупилин,Вадим,90,1,Лодейное,1985-11-09,38
3606,Афошин,Алексей,190,2,Сарс,1987-08-02,14
3607,Бредихин,Алексей,210,3,Кулой,1981-03-15,25
3608,Донской,Александр,410,4,Черемхово,1987-12-01,84
3609,Донской,Александр,150,1,Вольск,1986-03-31,59
4442,Гончарова,Наталия,460,3,Березники,1986-11-12,47
4443,Молокова,Оксана,120,2,Баймак,1983-05-17,91
4444,Чувилин,Максим,240,4,Павловский Посад,1981-11-14,74
4445,Макарова,Светлана,320,2,Чита-46,1982-06-25,20
4446,Мухина,Наталия,150,2,Мурманск,1980-06-16,98
4447,Зеленина,Анна,540,2,Великие Луки,1988-06-15,17
4448,Бендрик,Людмила,470,3,Свердловск-45,1989-05-11,28
4449,Кузнецова,Людмила,500,3,Пыть-Ях,1982-04-23,53
4450,Дмитриева,Ольга,370,2,Казань,1981-04-03,53
4451,Слизкая,Татьяна,520,3,Приморск,1980-05-06,38
4452,Ушакова,Елена,130,1,Карталы,1986-02-07,69
4453,Аникеева,Оксана,460,3,Усинск,1981-08-18,38
4454,Золотарева,Ольга,540,3,Удомля,1981-01-01,77
4455,Печерская,Елена,320,4,Билибино,1980-02-04,19
4456,Паршина,Диана,80,2,Тында,1986-08-12,49
4457,Труфанова,Ольга,180,4,Мурманск,1986-08-01,74
4458,Дунаева,Людмила,470,4,Челябинск,1985-07-17,52
4459,Михайлова,Елена,340,1,Озеры,1980-04-01,54
4460,Фролова,Лилия,280,1,Белый,1987-09-16,58
4461,Тюнина,Евгения,180,1,Самара,1989-03-18,64
4462,Петрова,Екатерина,550,1,Спасск-Дальний,1982-04-27,21
4463,Густова,Олеся,360,2,Полысаево,1981-08-31,71
4464,Медведев,Павел,530,4,Сургут,1989-07-01,60
4465,Фонова,Ирина,540,4,Лебедянь,1986-10-16,43
4466,Асеев,Дмитрий,150,4,Тында,1988-11-13,84
4467,Майская,Ирина,320,4,Стерлитамак,1985-06-13,85
4468,Пименов,Дмитрий,340,4,Юрюзань,1982-01-03,29
4469,Гончаров,Сергей,370,4,Яровое,1989-04-26,26
4470,Шляхова,Янина,100,2,Воскресенск,1982-03-26,26
4471,Щигел,Наталья,330,4,Павлово,1989-04-06,63
4472,Скворцова,Ольга,360,2,Холмск,1983-07-08,95
4473,Эренбург,Ирина,210,2,Агинское,1985-09-08,58
4474,Тулинова,Юлия,220,3,Мончегорск,1981-07-09,31
4475,Сивчикова,Надежда,120,1,Лесной,1989-09-05,44
4476,Щербакова,Евгения,400,2,Заринск,1989-04-05,6
4477,Папина,Екатерина,260,4,Канаш,1981-06-01,86
4478,Куркина,Елена,530,4,Севск,1988-08-03,58
4479,Смольянникова,Наталья,210,2,Урюпинск,1984-10-31,7
4480,Самохина,Екатерина,210,3,Красноуфимск,1981-07-09,97
4481,Анисимов,Алексей,150,3,Юрьевец,1983-06-27,8
4482,Шимек,Ольга,350,2,Куровское,1984-02-10,65
4483,Берлизев,Станислав,350,2,Новомосковск,1984-01-15,93
4484,Борлакова,Асият,370,2,Чулым,1984-09-07,81
4485,Медведева,Елена,70,4,Новомичуринск,1980-04-01,59
4486,Щербакова,Надежда,250,1,Холм,1988-10-25,77
4487,Шатохина,Анна,200,4,Рузаевка,1983-09-14,41
4488,Воробьев,Павел,210,2,Рыбное,1981-07-10,83
4489,Якуб,Евгения,500,1,Королев,1986-10-18,71
4490,Евдокимова,Татьяна,220,3,Кирсанов,1982-06-14,92
4491,Беленова,Татьяна,90,2,Томмот,1981-02-03,41
4492,Гончарова,Ольга,270,4,Уржум,1989-01-05,63
4493,Багаева,Виктория,300,2,Коломна,1988-11-18,65
4494,Нечаева,Елена,230,4,Стародуб,1985-01-09,32
4495,Попова,Наталия,60,3,Новая Ляля,1980-04-24,65
4496,Бегин,Роман,530,1,Высоцк,1985-02-11,36
4497,Костомарова,Елена,550,3,Нестеров,1980-09-29,92
4498,Сотников,Денис,520,2,Элиста,1987-12-16,72
4499,Дегтярев,Павел,250,2,Велиж,1987-02-21,29
4500,Мальцева,Наталия,180,3,Углич,1989-10-06,55
4501,Петрова,Елена,160,1,Нарткала,1984-11-11,50
4502,Криворученко,Ольга,230,1,Кимовск,1984-10-08,52
4503,Акатова,Тамара,240,1,Озерск,1981-12-26,49
4504,Ларина,Ирина,410,4,Дивногорск,1986-07-04,27
4505,Уварова,Татьяна,430,4,Димитровград,1984-02-25,91
4506,Старцева,Ольга,220,1,Климовск,1983-10-02,13
4507,Зубенок,Спартак,350,1,Торжок,1982-08-06,44
4508,Алисова,Елена,160,2,Большой Камень,1983-01-27,74
4509,Кочетова,Елена,230,3,Архангельск,1989-06-13,56
4510,Беляева,Юлия,320,2,Грайворон,1987-06-16,14
4511,Коноваленко,Дмитрий,50,1,Буинск,1980-11-20,72
4512,Нестеров,Александр,200,3,Кинель,1982-03-12,70
4513,Новикова,Ирина,390,1,Новочеркасск,1987-11-26,45
4514,Каляпина,Ирина,90,4,Можайск,1986-05-02,57
4515,Сарма,Анастасия,190,4,Ленск,1980-06-13,22
4516,Кривоногова,Наталья,140,1,Сочи,1986-03-01,98
4517,Дворядкин,Николай,130,4,Дедовск,1980-01-30,53
4518,Сергиенко,Ольга,190,2,Нарткала,1986-05-07,83
4519,Свиридова,Наталия,180,2,Калачинск,1984-01-25,61
4520,Сутягина,Татьяна,460,1,Видное,1981-03-30,18
4521,Воронова,Оксана,280,3,Аша,1986-05-28,16
4522,Глушенкова,Юлия,530,3,Кременки,1982-12-11,46
4523,Чурикова,Елена,480,1,Новопавловск,1982-12-01,63
4524,Ботыгина,Ольга,480,2,Усть-Кут,1980-07-01,43
4525,Ларина,Елена,540,4,Весьегонск,1985-10-31,24
4526,Говорова,Ирина,220,3,Невьянск,1986-03-11,53
4527,Шамрицкая,Светлана,60,4,Славск,1981-08-28,28
4528,Буйлова,Наталья,90,1,Богородицк,1986-03-22,64
4529,Спорыхина,Татьяна,170,2,Гремячинск,1982-03-04,44
4530,Масюкова,Янита,140,3,Сосновый Бор,1984-06-19,60
4531,Ломакина,Светлана,350,2,Сочи,1986-03-05,60
4532,Шилова,Екатерина,420,2,Уссурийск,1985-06-15,64
4533,Нацаренус,Марина,190,3,Лесозаводск,1986-02-18,9
4534,Тройнина,Ирина,360,4,Лихославль,1986-06-25,41
4535,Попова,Людмила,290,2,Белый,1983-03-01,24
4536,Корчагина,Татьяна,480,4,Анадырь,1984-09-28,7
4537,Чермашенцева,Наталия,110,2,Екатеринбург,1983-07-12,93
4538,Попова,Юлия,140,4,Туймазы,1984-01-18,50
4539,Власова,Наталья,220,2,Гуково,1983-03-31,18
4540,Удовенко,Алексей,200,2,Первоуральск,1982-09-22,7
4541,Добрин,Сергей,120,3,Ивантеевка,1982-07-05,95
4542,Свиридова,Оксана,290,2,Городец,1980-05-14,91
4543,Лаврушина,Елена,290,2,Нижние Серги,1981-11-30,93
4544,Юрьева,Надежда,210,2,Елец,1981-08-16,17
4545,Миненкова,Наталья,60,1,Шахты,1985-06-23,52
4546,Морева,Елена,530,4,Стрежевой,1981-04-05,36
4547,Свиридова,Елизавета,120,1,Сорск,1984-12-16,90
4548,Иващиненко,Елена,540,1,Балахна,1981-04-06,66
4549,Потапенко,Дарья,100,1,Свирск,1983-06-25,88
4550,Рябцева,Татьяна,320,3,Покровск,1989-02-12,43
4551,Маслова,Елена,480,2,Новгород,1987-08-10,43
4552,Москалева,Вера,240,4,Еланцы,1981-09-04,58
4553,Фролова,Елена,520,4,Липецк,1983-08-24,86
4554,Кудинова,Елена,510,4,Белинский,1981-12-13,3
4555,Каверин,Михаил,470,4,Чусовой,1989-02-11,25
4556,Дворников,Максим,350,3,Рузаевка,1982-11-28,2
4557,Ляшенко,Олеся,100,4,Юра,1982-08-11,3
4558,Бирюкова,Ольга,110,1,Малоярославец,1982-05-01,83
4559,Бурцева,Ольга,350,1,Верхнеуральск,1987-01-04,98
4560,Гацолаева,Людмила,170,2,Сальск,1983-02-18,31
4561,Бражник,Галина,220,1,Гороховец,1981-05-18,60
4562,Овчинникова,Наталия,220,1,Углегорск,1983-09-05,65
4563,Алексеева,Наталья,130,1,Порхов,1987-09-16,3
4564,Нестерова,Ольга,290,1,Кувандык,1988-08-12,57
4565,Сушкова,Ирина,550,4,Мегион,1989-08-19,40
4566,Семенов,Дмитрий,180,2,Чулым,1983-08-12,83
4567,Черемушкина,Ирина,360,1,Кольчугино,1982-09-30,88
4568,Кучмасов,Евгений,60,2,Нальчик,1981-09-13,34
4569,Коннова,Анастасия,60,1,Боровичи,1989-12-10,2
4570,Щеблыкина,Надежда,250,3,Котельниково,1986-10-14,21
4571,Дадонова,Людмила,470,1,Мамадыш,1982-04-19,95
4572,Дахина,Оксана,480,1,Новгород,1985-04-23,36
4573,Символокова,Ирина,160,4,Радужный,1984-10-09,16
4574,Пахомова,Оксана,140,4,Ногинск,1982-01-10,16
4575,Зябкина,Галина,370,2,Боровск,1980-03-31,23
4576,Лузганов,Андрей,160,4,Железноводск,1985-03-12,85
4577,Корнева,Юлия,170,2,Чехов-3,1981-11-26,27
4578,Майка,Александра,410,3,Малгобек,1981-02-11,78
4579,Гусева,Наталья,340,1,Горно-Алтайск,1987-07-02,27
4580,Коновалова,Светлана,200,4,Очер,1983-05-10,89
4581,Давыдова,Янина,460,4,Верхо-Пуя,1986-02-02,27
4582,Титова,Евгения,300,3,Острогожск,1989-01-27,46
4583,Константинова,Людмила,350,3,Таруса,1982-10-17,77
4584,Сапрунова,Надежда,340,3,Багратионовск,1988-11-13,48
4585,Шаповалова,Татьяна,90,2,Абдулино,1987-07-13,33
4586,Каратыгина,Марина,340,4,Инза,1988-04-21,76
4587,Герасименко,Татьяна,350,3,Солга,1982-08-20,31
4588,Хрипунова,Эвелина,100,1,Павловский Посад,1984-09-01,52
4589,Гончарова,Надежда,440,3,Выборг,1980-01-18,2
4590,Искужина,Ольга,470,4,Райчихинск,1981-05-11,21
4591,Коренчук,Елена,90,2,Кондопога,1984-09-20,94
4592,Морозов,Николай,400,3,Астрахань,1981-04-26,3
4593,Анисимова,Ирина,150,3,Лодейное,1984-06-13,24
4594,Паршина,Елена,300,1,Ужур-4,1989-10-09,73
4595,Венедиктова,Ирина,190,2,Рославль,1981-06-09,29
4596,Троценко,Елена,520,3,Пыть-Ях,1981-06-18,91
4597,Водопьянова,Екатерина,380,4,Адыгейск,1985-02-23,76
4598,Цицилина,Анна,60,1,Болохово,1988-10-17,21
4599,Каврасская,Галина,270,3,Вытегра,1982-09-18,74
4600,Ненахова,Марина,500,3,Рыльск,1981-01-02,44
4601,Жиброва,Юлия,530,2,Кедровый,1980-04-25,16
4602,Белов,Игорь,370,2,Люберцы,1980-04-06,24
4603,Сунцова,Елена,230,1,Бирск,1989-12-13,9
4604,Сапронов,Алексей,210,1,Кудымкар,1985-07-29,5
4605,Данилова,Оксана,320,4,Новоуральск,1988-09-20,57
4606,Новокщенова,Анна,510,2,Гвардейск,1988-07-24,4
4607,Болотова,Елена,460,1,Шагонар,1985-03-28,86
4608,Морозова,Ольга,100,2,Белая Калитва,1983-06-16,15
4609,Долгачева,Екатерина,410,1,Луховицы,1988-08-26,80
4610,Рыбалкина,Наталья,300,4,Шунема,1987-01-15,34
4611,Охритько,Ольга,130,3,Пучеж,1982-07-13,4
4612,Кумакова,Марина,210,4,Важская Запань,1988-06-22,31
4613,Акишина,Татьяна,250,2,Ефремов,1986-10-29,19
4614,Цурканов,Сергей,490,4,Прокопьевск,1984-07-26,27
4615,Суворов,Алексей,460,4,Волжск,1980-02-10,82
4616,Мордасова,Ольга,440,2,Щелково,1989-01-14,60
4617,Толмачева,Алла,310,2,Ужур-4,1987-11-12,60
4618,Киселева,Надежда,250,3,Кыштым,1984-10-04,4
4619,Терлецкий,Антон,290,4,Кисловодск,1985-12-04,85
4620,Тиканская,Светлана,200,4,Тюмень,1981-11-08,17
4621,Даньшина,Юлия,330,3,Оха,1987-04-05,61
4622,Афанасьева,Татьяна,270,2,Батайск,1982-08-08,53
4623,Воронюк,Ираида,200,4,Волоколамск,1980-02-29,9
4624,Рудяк,Олеся,490,3,Фокино,1981-05-25,33
4625,Строич,Любовь,100,1,Нерехта,1983-04-07,28
4626,Золототрубова,Юлия,240,1,Рязань,1985-11-09,44
4627,Синибабнова,Агнесса,250,1,Зуевка,1981-07-31,65
4628,Слинькова,Наталья,370,1,Алапаевск,1988-11-04,84
4629,Васильева,Раиса,350,3,Реутов,1985-09-22,36
4630,Суркова,Наталия,70,2,Темников,1981-02-04,33
4631,Харчева,Анастасия,340,3,Куса,1987-01-25,37
4632,Черенкова,Наталья,540,1,Курганинск,1986-06-12,2
4633,Дворядкин,Дмитрий,150,1,Белая Калитва,1982-04-28,4
4634,Новиков,Александр,420,4,Череповец,1986-08-30,77
4635,Холин,Павел,430,2,Ульяновск,1985-12-11,87
4636,Воронина,Лариса,360,1,Учалы,1985-12-02,61
4637,Смольянина,Анна,400,2,Энгельс,1985-02-11,11
4638,Комарова,Лилия,500,3,Ядрин,1987-07-05,68
4639,Халеева,Мария,450,4,Сальск,1983-04-15,94
4640,Максименкова,Оксана,210,2,Владивосток,1982-02-09,20
4641,Ронжина,Татьяна,110,4,Каменка,1983-01-01,39
4642,Алехина,Наталья,100,1,Альметьевск,1989-02-01,18
4643,Сурушкина,Анна,370,2,Игнатовка,1989-01-11,48
4644,Кухтин,Андрей,220,4,Хадыженск,1985-04-26,11
4645,Борисенко,Эдуард,50,4,Мариинский Посад,1987-11-23,3
4646,Джалагония,Татьяна,420,4,Очер,1980-05-08,68
4647,Виноградов,Артем,510,3,Зарайск,1982-01-29,1
4648,Захаров,Виталий,100,4,Серов,1988-07-21,4
4649,Фирсов,Алексей,420,3,Магадан,1985-03-23,45
4650,Шматкова,Елена,70,2,Моздок,1987-12-14,36
4651,Зайцева,Анна,290,1,Свирск,1980-12-30,2
4652,Середа,Ирина,350,4,Харабали,1988-03-08,22
4653,Терехова,Татьяна,310,2,Стрежевой,1981-08-25,64
4654,Матчин,Евгений,470,2,Мончегорск,1986-10-16,69
4655,Прудникова,Людмила,320,3,Сокольники,1985-09-24,9
4656,Подчищалова,Надежда,340,3,Дубна,1989-02-22,54
4657,Сулохина,Ирина,380,1,Чухлома,1985-06-17,79
4658,Тимофеева,Анна,210,3,Сольцы-2,1983-12-04,6
4659,Рючина,Ольга,130,3,Пошехонье,1986-11-19,89
4660,Калашникова,Янина,80,3,Рудня,1988-04-17,12
4661,Заводчикова,Татьяна,200,2,Лагань,1987-09-18,28
4662,Васькович,Наталия,500,2,Любим,1985-12-16,51
4663,Бугрова,Ирина,350,2,Новозыбков,1981-11-09,57
4664,Михайлов,Михаил,310,4,Тула,1981-12-22,6
4665,Портянина,Юлия,480,3,Комсомольск-на-Амуре,1984-06-08,95
4666,Чирков,Евгений,370,3,Спас-Клепики,1982-02-07,23
4667,Мордасова,Елена,400,1,Зеленогорск,1989-07-13,69
4668,Медведев,Павел,160,3,Княгинино,1986-05-27,64
4669,Сушков,Сергей,460,4,Анадырь,1982-12-25,95
4670,Арбузова,Светлана,150,2,Электросталь,1987-10-16,22
4671,Репин,Алексей,480,3,Солигалич,1987-10-21,27
4672,Коноплева,Елена,310,1,Брянск,1982-01-05,3
4673,Ведерникова,Анна,280,2,Витимский,1987-12-22,43
4674,Фролова,Елена,510,3,Ардатов,1986-03-20,20
4675,Бездверная,Ольга,60,3,Тольятти,1980-07-14,38
4676,Жданова,Екатерина,350,2,Чистополь,1985-03-24,7
4677,Станкеева,Наталья,460,2,Талнах,1984-10-09,5
4678,Дробышева,Елена,340,2,Коломна,1987-07-29,96
4679,Золотарева,Инна,130,4,Касимов,1983-04-05,4
4680,Борисов,Евгений,250,4,Кузнецк,1983-12-07,17
4681,Кошелев,Герман,540,2,Грязовец,1980-12-22,23
4682,Клюквина,Вера,180,4,Соль-Илецк,1988-06-12,49
4683,Асеева,Татьяна,220,2,Хабаровск,1989-05-12,84
4684,Гусева,Светлана,50,1,Ноябрьск,1985-01-21,5
4685,Жученко,Екатерина,230,4,Ленск,1988-11-18,28
4686,Шумилов,Анатолий,450,3,Новый Уренгой,1986-01-24,51
4687,Сердюкова,Мария,300,4,Кириллов,1980-11-17,41
4688,Битюцких,Игорь,430,4,Новопавловск,1985-07-06,84
4689,Крутова,Елена,440,2,Салават,1984-06-24,3
4690,Скаба,Людмила,210,4,Серпухов,1984-11-19,53
4691,Кондратьева,Юлия,230,3,Белая Холуница,1980-08-25,32
4692,Красавин,Евгений,430,3,Камышлов,1989-12-22,2
4693,Смотрова,Наталья,160,3,Волгореченск,1980-09-27,48
4694,Андреещева,Елена,290,3,Моршанск,1985-04-03,48
4695,Успенский,Алексей,70,2,Электроугли,1985-02-19,44
4696,Гамов,Вячеслав,310,3,Боровичи,1981-09-06,85
4697,Довка,Юрий,480,1,Мариинский Посад,1985-11-29,86
4698,Масленников,Александр,260,3,Темников,1986-07-31,18
4699,Русанова,Юлия,280,1,Туапсе,1989-07-04,86
4700,Третьяк,Екатерина,80,1,Куйбышев,1984-09-26,78
4701,Кузнецова,Алла,350,2,Боготол,1989-08-22,78
4702,Битюцких,Игорь,430,4,Кирсанов,1989-10-02,65
4703,Лебедев,Владимир,400,1,Михайлов,1989-04-02,44
4704,Прыткова,Ольга,330,1,Миасс,1989-03-04,46
4705,Клинникова,Татьяна,80,4,Могоча,1982-05-27,46
4706,Баранова,Людмила,60,3,Нарьян-Мар,1986-04-11,96
4707,Анциферов,Алексей,290,1,Харабали,1985-01-27,4
4708,Косинов,Алексей,250,4,Комсомольский,1982-03-17,54
4709,Борисов,Евгений,130,2,Можга,1986-03-24,43
4710,Сустретова,Наталья,200,4,Дрезна,1983-10-28,84
4711,Гончаров,Юрий,460,3,Холмск,1980-03-27,86
4712,Клюквина,Вера,220,2,Холмск,1981-11-07,71
4713,Минаков,Михаил,230,3,Тында,1987-04-01,93
4714,Киселева,Надежда,520,1,Смоленск,1980-09-15,37
4715,Николаев,Роман,270,1,Салаир,1982-02-03,48
4716,Калачева,Мария,530,4,Вышний Волочек,1981-07-05,10
4717,Блажина,Татьяна,220,1,Бодайбо,1982-12-08,10
4718,Паринова,Ольга,530,1,Грязовец,1983-12-21,73
4719,Кашурникова,Мария,250,2,Стерлитамак,1982-01-23,29
4720,Иванова,Оксана,410,1,Чехов,1986-08-01,24
4721,Перова,Ольга,400,4,Кедровый,1989-07-11,31
4722,Шмелева,Ирина,550,4,Шарыпово,1988-07-18,58
4723,Сапронова,Лариса,80,1,Бавлы,1980-09-06,69
4724,Рыбалкина,Наталья,180,4,Кяхта,1986-09-23,46
4725,Иванников,Сергей,540,2,Сим,1987-09-11,84
4726,Волкова,Наталья,120,3,Старая Русса,1987-04-03,45
4727,Суглобова,Елена,230,3,Новый Оскол,1987-01-08,34
4728,Шкляр,Майя,440,1,Бокситогорск,1989-10-28,9
4729,Сидоренко,Татьяна,60,2,Краснослободск,1986-10-13,35
4730,Бердникова,Екатерина,200,1,Великое,1984-01-07,42
4731,Мозгалева,Ирина,90,3,Луза,1984-03-13,77
4732,Салогубов,Вячеслав,380,1,Сольцы,1986-04-16,76
4733,Чернов,Павел,240,1,Топки,1980-09-14,62
4734,Пахомов,Руслан,280,1,Усть-Шоноша,1985-02-23,2
4735,Стахурлова,Надежда,280,1,Краснознаменск,1985-02-10,80
4736,Готовцев,Сергей,360,2,Апрелевка,1984-10-10,17
4737,Петрова,Мария,360,2,Учалы,1980-11-19,18
4738,Гиржадович,Олеся,110,3,Ливны,1986-01-14,79
4739,Шрамченко,Екатерина,240,4,Удомля,1985-03-30,26
4740,Гузенко,Галина,60,4,Миллерово,1982-11-30,48
4741,Рыжих,Татьяна,260,1,Нерехта,1984-04-19,25
4742,Сабурова,Марина,110,1,Аркадак,1983-01-22,48
4743,Куницин,Сергей,90,3,Камбарка,1981-08-15,75
4744,Назарова,Наталья,210,2,Краснослободск,1989-02-20,76
4745,Елфимова,Наталья,460,4,Агинское,1986-12-24,27
4746,Булавина,Яна,130,4,Серов,1983-02-02,15
4747,Зиновьев,Александр,510,4,Самара,1989-10-06,6
4748,Костин,Александр,290,4,Андреаполь,1984-03-26,87
4749,Бартенев,Сергей,180,3,Сорск,1986-01-12,8
4750,Коростелева,Ольга,500,2,Липки,1985-06-14,11
4751,Пичугина,Елена,470,1,Сатка,1982-10-15,70
4752,Котыхов,Вадим,60,1,Северобайкальск,1983-08-10,53
4753,Мельнева,Светлана,60,4,Кириши,1985-08-08,18
4754,Стенькина,Елена,360,1,Балашов,1983-08-21,59
4755,Поддубный,Сергей,290,1,Сергач,1989-04-28,38
4756,Дербин,Андрей,120,3,Томари,1984-01-13,91
4757,Веременникова,Елена,170,1,Духовщина,1984-10-10,13
4758,Нагорный,Константин,350,2,Тайга,1986-08-19,7
4759,Лебедев,Александр,60,3,Важская Запань,1989-08-20,87
4760,Илларионова,Елена,470,2,Каменск-Уральский,1980-10-30,69
4761,Долгова,Валерия,500,2,Краснозаводск,1987-11-11,62
4762,Рудиков,Денис,390,3,Кирово-Чепецк,1982-03-25,97
4763,Михайлова,Елена,200,2,Глазов,1981-06-16,80
4764,Желтоноженко,Ольга,50,2,Слободской,1984-02-03,41
4765,Перепеченая,Ирина,540,3,Бердск,1980-01-14,85
4766,Быханова,Олеся,60,4,Парфеньево,1987-02-13,22
4767,Родионова,Олеся,430,4,Гусев,1989-11-24,50
4768,Старцева,Екатерина,110,3,Первомайск,1985-02-18,62
4769,Зацепилова,Светлана,90,1,Кораблино,1983-10-22,38
4770,Соколова,Элла,320,4,Балтийск,1981-03-05,66
4771,Постникова,Елена,220,3,Сегежа,1988-02-24,37
4772,Дегтев,Дмитрий,460,1,Красновишерск,1986-08-30,39
4773,Бокова,Ольга,60,3,Апатиты,1984-04-26,43
4774,Шпилевая,Лидия,420,3,Оленегорск,1985-08-30,50
4775,Любченко,Ольга,110,1,Нижневартовск,1988-01-25,20
4776,Комова,Мария,320,3,Остров,1982-10-21,67
4777,Цивковская,Яна,110,2,Наро-Фоминск,1983-11-14,50
4778,Самофалова,Валерия,100,2,Сасово,1987-11-15,19
4779,Гончаров,Евгений,360,3,Менделеевск,1982-07-07,68
4780,Бондарь,Ольга,80,2,Макушино,1987-08-04,98
4781,Литвинова,Виктория,340,3,Иваново,1988-09-12,55
4782,Твердохлебова,Ольга,80,3,Данилов,1986-11-12,29
4783,Кузина,Татьяна,510,4,Ухта,1983-08-02,42
4784,Пахардинова,Анна,260,4,Сатка,1982-12-27,40
4785,Афанасьева,Оксана,370,3,Чекалин,1983-06-24,25
4786,Жигулин,Александр,120,3,Западная Двина,1987-10-10,64
4787,Ткаченко,Наталья,90,3,Кропоткин,1983-06-21,18
4788,Бушкова,Юлия,530,4,Алексин,1980-01-15,46
4789,Лисунова,Виктория,420,1,Алагир,1981-06-13,95
4790,Несведова,Анна,510,3,Всеволожск,1984-06-22,42
4791,Колабаев,Александр,250,2,Новодвинск,1987-02-24,93
4792,Брагин,Максим,540,1,Стародуб,1989-03-31,98
4793,Киселева,Елена,510,1,Агинское,1980-09-30,56
4794,Середина,Анна,80,4,Чекалин,1982-12-12,5
4795,Авдеева,Юлия,310,4,Тырныауз,1988-08-30,37
4796,Сотникова,Анна,360,1,Озерск,1988-10-26,57
4797,Кононова,Татьяна,500,2,Ярцево,1989-10-18,31
4798,Скоробогатова,Светлана,110,4,Межгорье,1980-03-27,19
4799,Кваченок,Лариса,380,1,Болгар,1985-02-27,40
4800,Сергеева,Наталья,420,1,Красное Село,1981-09-28,17
4801,Бондаренко,Андрей,460,2,Пасьва,1987-05-02,6
4802,Саввин,Игорь,200,1,Шахунья,1986-04-05,27
4803,Брязгунова,Ольга,120,1,Котельнич,1985-06-11,23
4804,Шилова,Ирина,100,3,Медвежьегорск,1985-06-05,37
4805,Романенко,Алексей,320,4,Сим,1984-11-20,81
4806,Сапронова,Оксана,140,4,Кузнецк,1988-06-02,98
4807,Зиброва,Марина,80,1,Чадан,1982-04-04,95
4808,Казарцева,Ольга,520,1,Красноармейск,1989-12-22,17
4809,Прусакова,Елена,480,1,Алексин,1982-05-28,56
4810,Федоров,Роман,100,3,Буйнакск,1981-03-30,4
4811,Замошников,Антон,70,1,Грязи,1989-12-23,55
4812,Титаренко,Екатерина,410,2,Вихоревка,1983-08-05,12
4813,Свиридова,Вероника,180,1,Амурск,1989-09-27,31
